"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.955210062E1,4.484145630E-2,9.314038584E-1,-1.271647782E0
2.956213262E1,9.265147090E-2,9.211724004E-1,-9.804652137E-1
2.957216462E1,1.708675185E-1,8.072503670E-1,-1.963687974E-1
2.958219662E1,8.019653611E-2,5.379984384E-1,8.538922906E-1
2.959222862E1,-1.065637511E-1,8.125290871E-2,1.911366504E0
2.960226062E1,-2.427764670E-1,-1.798439082E-1,2.753872511E0
2.961229262E1,-3.415151452E-1,-1.743628013E-1,3.352292349E0
2.962232562E1,-1.288398520E-1,-1.438838974E-2,3.464110408E0
2.963235762E1,3.362189200E-1,1.650722335E-1,2.846745007E0
2.964238962E1,8.069517204E-1,3.477279945E-1,2.216854870E0
2.965242162E1,1.198229996E0,4.927866706E-1,1.721561206E0
2.966245362E1,1.749975166E0,7.685406299E-1,2.201583112E0
2.967248562E1,2.014295772E0,8.836567379E-1,3.850344729E0
2.968251762E1,1.769279602E0,3.099516924E-1,5.345211723E0
2.969254962E1,1.056163414E0,-6.273050096E-1,6.090762709E0
2.970258162E1,5.586698898E-2,-1.466624650E0,6.153031463E0
2.971261362E1,-7.589655219E-1,-2.017927916E0,5.750188710E0
2.972264562E1,-1.015656827E0,-2.283516929E0,4.994804462E0
2.973267762E1,-7.502540477E-1,-2.254650688E0,4.024867160E0
2.974271062E1,-3.398235822E-1,-2.068134741E0,2.976755508E0
2.975274262E1,8.021422394E-2,-1.874841579E0,1.930383988E0
2.976277462E1,5.219651538E-1,-1.594690367E0,1.001299428E0
2.977280662E1,9.302059101E-1,-1.262823164E0,2.067195386E-1
2.978283862E1,1.302489214E0,-9.357420538E-1,-4.606524199E-1
2.979287062E1,1.440011487E0,-6.202075130E-1,-9.937226057E-1
2.980290263E1,1.345969840E0,-3.953341971E-1,-1.487006582E0
2.981293462E1,1.082339498E0,-2.775873537E-1,-1.794381260E0
2.982296662E1,5.842463328E-1,-2.805287225E-1,-1.926830635E0
2.983299862E1,-2.777931757E-2,-3.678134727E-1,-1.994815627E0
2.984303062E1,-4.383549401E-1,-4.191282718E-1,-1.994225643E0
2.985306262E1,-6.226409780E-1,-4.351348054E-1,-2.089691378E0
2.986309562E1,-6.038100566E-1,-3.528839231E-1,-2.312922869E0
2.987312762E1,-3.871854443E-1,-1.303147025E-1,-2.652320409E0
2.988315962E1,-9.214078970E-3,2.441569215E-1,-3.021880810E0
2.989319162E1,3.912225082E-1,5.690236185E-1,-3.379370220E0
2.990322362E1,6.999239928E-1,8.009015333E-1,-3.642796056E0
2.991325562E1,8.701371713E-1,9.839894036E-1,-3.718640290E0
2.992328762E1,7.466520897E-1,1.031206109E0,-3.559657420E0
2.993331962E1,3.994891555E-1,9.038544825E-1,-3.199803981E0
2.994335162E1,1.499226093E-2,6.347072922E-1,-2.862389817E0
2.995338362E1,-3.257160050E-1,3.571845502E-1,-2.626625989E0
2.996341562E1,-6.074173501E-1,2.202467796E-1,-2.438022879E0
2.997344762E1,-6.727636030E-1,2.331160627E-1,-2.231031445E0
2.998348062E1,-6.388884169E-1,2.950510865E-1,-2.039434560E0
2.999351262E1,-4.251776915E-1,3.692523994E-1,-1.870961074E0
3.000354462E1,-1.657770422E-1,5.312916090E-1,-1.777548881E0
3.001357662E1,-4.757495653E-2,6.859428616E-1,-1.642570000E0
3.002360862E1,-5.378667299E-2,7.052634508E-1,-1.446750841E0
3.003364062E1,-9.535544269E-2,6.525345026E-1,-1.239134924E0
3.004367262E1,-1.906901278E-1,6.302152419E-1,-1.081375877E0
3.005370462E1,-2.797818138E-1,6.731766357E-1,-1.016939560E0
3.006373662E1,-3.602774715E-1,7.185740525E-1,-1.064897838E0
3.007376862E1,-4.233189712E-1,7.691472785E-1,-1.096476311E0
3.008380062E1,-4.496555249E-1,9.392910945E-1,-1.040997344E0
3.009383262E1,-3.863201295E-1,1.110600260E0,-9.517781889E-1
3.010386462E1,-1.453271364E-1,1.243094074E0,-7.738327986E-1
3.011389663E1,6.682450209E-2,1.331962397E0,-3.629121172E-1
3.012392962E1,1.872795200E-1,1.280515962E0,2.565775770E-1
3.013396162E1,2.149248997E-1,1.062179687E0,1.016058385E0
3.014399362E1,1.101753569E-1,7.327159090E-1,2.046617280E0
3.015402562E1,-1.770668096E-1,4.479198155E-1,3.225927587E0
3.016405762E1,-4.117368430E-1,3.847025704E-1,4.498157752E0
3.017408962E1,-6.123789318E-1,4.628006870E-1,5.425696308E0
3.018412162E1,-5.573640877E-1,6.676304785E-1,5.206644992E0
3.019415362E1,-3.376386970E-1,7.246466783E-1,3.225284978E0
3.020418562E1,-1.992467970E-1,6.956075051E-1,1.314891450E0
3.021421762E1,-1.216379461E-1,1.026419651E0,1.449916524E-1
3.022424962E1,-3.248122448E-1,1.223921858E0,2.022423255E-1
3.023428162E1,-5.507554550E-1,8.398072983E-1,1.943620330E0
3.024431362E1,-5.135704525E-1,-1.834190420E-1,4.572385231E0
3.025434662E1,-4.370675294E-1,-1.458807507E0,6.260547141E0
3.026437862E1,-6.991645856E-1,-2.422071382E0,7.296474364E0
3.027441062E1,-8.466448130E-1,-2.963231191E0,7.696419822E0
3.028444262E1,-8.088647832E-1,-3.138536856E0,6.957099044E0
3.029447462E1,-5.512879901E-1,-2.996090496E0,5.225637918E0
3.030450662E1,-2.586502688E-1,-2.493563826E0,3.098927817E0
3.031453862E1,1.135653533E-2,-1.951877622E0,1.469025809E0
3.032457062E1,2.801478860E-1,-1.686149299E0,4.790255409E-1
3.033460262E1,9.150589172E-2,-1.533623655E0,1.224541444E-1
3.034463462E1,-3.964190018E-1,-1.455489797E0,2.640123117E-1
3.035466662E1,-7.127435014E-1,-1.525107916E0,3.815354991E-1
3.036469862E1,-7.771160102E-1,-1.598527895E0,1.637524438E-1
3.037473062E1,-7.030956687E-1,-1.511925076E0,-3.312500292E-1
3.038476362E1,-5.140605953E-1,-1.243663739E0,-1.026677513E0
3.039479562E1,-2.937774168E-1,-9.202765339E-1,-1.828040757E0
3.040482762E1,-3.714962684E-2,-5.728194847E-1,-2.566576838E0
3.041485962E1,1.932454706E-1,-2.691507717E-1,-3.276722934E0
3.042489162E1,3.909617589E-1,-3.020722769E-2,-3.984127854E0
3.043492362E1,4.250040657E-1,1.883816470E-1,-4.448373973E0
3.044495562E1,3.806409116E-1,3.450834451E-1,-4.479653653E0
3.045498762E1,2.631526979E-1,4.020483356E-1,-4.027259840E0
3.046501962E1,-7.666014008E-2,3.066594907E-1,-3.292296408E0
3.047505162E1,-4.885367681E-1,1.516095310E-1,-2.697938046E0
3.048508362E1,-8.007598114E-1,5.329663977E-3,-2.416291117E0
3.049511612E1,-9.333679381E-1,-1.390308546E-1,-2.642917501E0
3.050514812E1,-9.251172975E-1,-1.743182163E-1,-3.202750393E0
3.051518012E1,-7.863899135E-1,-1.249973908E-2,-3.703006005E0
3.052521212E1,-4.120948023E-1,1.620361398E-1,-3.920341748E0
3.053524512E1,-4.694665493E-2,3.345139450E-1,-3.710608554E0
3.054527712E1,1.357683275E-1,5.469874361E-1,-3.072759188E0
3.055530912E1,5.775033602E-2,6.194432089E-1,-2.226094056E0
3.056534112E1,-2.353597856E-1,4.515402652E-1,-1.406138420E0
3.057537312E1,-5.465416590E-1,2.043476886E-1,-7.546439910E-1
3.058540512E1,-7.252039911E-1,7.332459591E-2,-3.712648648E-1
3.059543712E1,-6.660691258E-1,2.239150304E-1,-1.475550717E-1
3.060546912E1,-4.144083993E-1,6.244550036E-1,-1.484087652E-1
3.061550112E1,-1.411634437E-1,1.013322473E0,-4.815486145E-1
3.062553312E1,-2.393689290E-2,1.292492521E0,-8.411272341E-1
3.063556512E1,-1.028013236E-1,1.492734222E0,-9.284594929E-1
3.064559712E1,-2.721019894E-1,1.531558857E0,-7.774802917E-1
3.065562912E1,-5.089011219E-1,1.431439468E0,-5.874662483E-1
3.066566112E1,-6.243605711E-1,1.303244382E0,-3.966464585E-1
3.067569412E1,-5.747738069E-1,1.244585260E0,-1.169291103E-1
3.068572612E1,-2.878695180E-1,1.229776017E0,2.202938497E-1
3.069575812E1,1.138616975E-1,1.130102040E0,7.757448381E-1
3.070579012E1,2.526316749E-1,8.814258058E-1,1.537211945E0
3.071582212E1,-5.625381427E-2,5.599264473E-1,2.493962021E0
3.072585412E1,-4.068541621E-1,2.785917592E-1,3.475813025E0
3.073588612E1,-5.132786033E-1,5.439167708E-2,3.922739106E0
3.074591812E1,6.081743818E-3,-3.366285905E-2,3.135752996E0
3.075595012E1,7.552553905E-1,2.141042796E-1,2.041752981E0
3.076598212E1,1.440724555E0,4.584899734E-1,1.725418614E0
3.077601412E1,1.987651033E0,4.252297682E-1,2.250768721E0
3.078604612E1,1.913167300E0,1.036100301E-1,3.636691563E0
3.079607812E1,1.387078544E0,-5.833609913E-1,4.916020832E0
3.080611012E1,8.092978426E-1,-1.328630361E0,5.366096808E0
3.081614212E1,3.098624492E-1,-1.897891303E0,5.261169693E0
3.082617512E1,2.186123641E-2,-2.208990219E0,4.764580870E0
3.083620712E1,3.352648645E-2,-2.280917257E0,4.158153271E0
3.084623912E1,4.193627817E-1,-2.176146263E0,3.525112655E0
3.085627112E1,9.504130834E-1,-1.946964645E0,2.669059818E0
3.086630312E1,1.349113157E0,-1.701545310E0,1.652304445E0
3.087633512E1,1.541445329E0,-1.565507206E0,7.050403064E-1
3.088636712E1,1.625676810E0,-1.443461344E0,-1.686050481E-1
3.089639912E1,1.611359902E0,-1.267819756E0,-9.785525894E-1
3.090643112E1,1.494035666E0,-1.127289822E0,-1.705228179E0
3.091646312E1,1.297691427E0,-1.022491199E0,-2.221619766E0
3.092649512E1,1.045564531E0,-9.131019272E-1,-2.278405001E0
3.093652712E1,6.056704579E-1,-8.065658042E-1,-1.739137352E0
3.094655912E1,6.165999454E-2,-7.664846027E-1,-9.790759152E-1
3.095659112E1,-4.553361315E-1,-7.904171102E-1,-5.627354497E-1
3.096662312E1,-8.215199851E-1,-7.238388124E-1,-5.217990929E-1
3.097665512E1,-8.104797111E-1,-5.659819700E-1,-8.866285121E-1
3.098668712E1,-6.218758699E-1,-3.765782297E-1,-1.693129705E0
3.099672012E1,-4.002671275E-1,-6.397687152E-2,-2.703944891E0
3.100675212E1,-2.537593287E-1,3.155217500E-1,-3.350131218E0
3.101678412E1,-4.050764624E-2,5.495890085E-1,-3.664968113E0
3.102681612E1,1.602945101E-1,6.840375464E-1,-3.763950949E0
3.103684812E1,1.424072379E-1,7.317824011E-1,-3.590385708E0
3.104688012E1,-8.896220673E-2,6.910249691E-1,-3.143440331E0
3.105691212E1,-3.794583488E-1,5.677449055E-1,-2.582170778E0
3.106694412E1,-5.812329702E-1,4.214490317E-1,-2.115392230E0
3.107697612E1,-6.556990157E-1,2.956966192E-1,-2.058432748E0
3.108700812E1,-6.443779291E-1,1.808537954E-1,-2.442237552E0
3.109704012E1,-5.804327787E-1,1.938441159E-1,-2.907011089E0
3.110707212E1,-4.775202849E-1,3.268862522E-1,-3.207671995E0
3.111710412E1,-4.065380105E-1,4.459282538E-1,-3.160527649E0
3.112713612E1,-4.429687222E-1,4.934713796E-1,-2.864641580E0
3.113716812E1,-5.797738706E-1,3.958122801E-1,-2.466887659E0
3.114720012E1,-8.090049702E-1,3.231115821E-1,-1.992084392E0
3.115723212E1,-9.947517157E-1,3.409310449E-1,-1.442818589E0
3.116726512E1,-1.036953556E0,4.126792315E-1,-9.630025041E-1
3.117729712E1,-8.906744930E-1,5.355451660E-1,-6.806913310E-1
3.118732912E1,-6.316656438E-1,7.258964476E-1,-5.781469560E-1
3.119736112E1,-3.031856233E-1,9.866669168E-1,-5.166599751E-1
3.120739312E1,-1.784069549E-2,1.236124193E0,-5.083586830E-1
3.121742512E1,1.076067482E-1,1.430251753E0,-5.616601467E-1
3.122745712E1,7.241319772E-2,1.522299499E0,-5.419439203E-1
3.123748912E1,-6.375518896E-2,1.465808086E0,-2.178590691E-1
3.124752112E1,-3.606463943E-2,1.297458854E0,4.747050333E-1
3.125755312E1,1.455511944E-1,1.039315100E0,1.324044097E0
3.126758512E1,1.114572493E-1,8.322708220E-1,2.247146371E0
3.127761712E1,-1.564979130E-1,7.891069684E-1,3.393897627E0
3.128764912E1,-6.201583233E-1,7.002537757E-1,4.665324385E0
3.129768112E1,-1.222320086E0,5.243491367E-1,5.805202823E0
3.130771312E1,-1.466500397E0,5.571200761E-1,6.121447728E0
3.131774512E1,-1.157089864E0,4.150776131E-1,4.307857779E0
3.132777712E1,-6.253411491E-1,3.383102497E-1,2.284111884E0
3.133780912E1,-7.516486086E-2,7.391351286E-1,8.072186458E-1
3.134784212E1,-1.229885799E-1,1.228460686E0,5.238953197E-1
3.135787412E1,-3.472467687E-1,1.310864181E0,1.730258939E0
3.136790612E1,-5.544756728E-1,5.982334574E-1,3.634563176E0
3.137793812E1,-3.500563558E-1,-5.563970679E-1,4.296058683E0
3.138797012E1,-2.875800991E-1,-1.321332451E0,3.762494407E0
3.139800212E1,-2.238614552E-1,-1.673502210E0,3.061575218E0
3.140803412E1,-9.541142978E-2,-1.727248354E0,2.689204060E0
3.141806612E1,1.170644733E-1,-1.660691106E0,2.802245942E0
3.142809812E1,1.805028528E-1,-1.692435348E0,3.007621790E0
3.143813012E1,4.438986853E-2,-1.850950294E0,2.837968921E0
3.144816212E1,-8.904070560E-2,-2.064512829E0,2.327773043E0
3.145819412E1,-1.102355102E-1,-2.212284394E0,1.659721053E0
3.146822612E1,-5.891855489E-2,-2.175804200E0,9.688941586E-1
3.147825812E1,9.922578782E-2,-1.997836883E0,3.418568784E-1
3.148829012E1,2.855041183E-1,-1.824014364E0,-3.375445569E-1
3.149832213E1,5.714032525E-1,-1.597283169E0,-1.157602519E0
3.150835412E1,8.618499126E-1,-1.282140465E0,-2.100183038E0
3.151838612E1,1.077324341E0,-9.757548429E-1,-2.992144210E0
3.152841812E1,1.198279698E0,-7.089528246E-1,-3.716708370E0
3.153845012E1,1.258944414E0,-5.170520309E-1,-4.228315766E0
3.154848312E1,1.260156834E0,-4.153756750E-1,-4.643794352E0
3.155851512E1,1.195249451E0,-3.568102553E-1,-4.852606609E0
3.156854712E1,1.182821925E0,-3.367784254E-1,-4.735801460E0
3.157857912E1,1.063168086E0,-3.452083562E-1,-4.201785194E0
3.158861112E1,7.509859729E-1,-3.510642696E-1,-3.256643010E0
3.159864312E1,4.686511551E-1,-3.274230266E-1,-2.338133724E0
3.160867512E1,2.614613360E-1,-2.617356252E-1,-1.976595703E0
3.161870712E1,1.052448568E-1,-1.495583278E-1,-2.099519379E0
3.162873912E1,2.662317686E-2,-1.034745209E-2,-2.367099661E0
3.163877112E1,2.596331857E-2,1.636064827E-1,-2.461883027E0
3.164880312E1,4.713879079E-2,3.296721581E-1,-2.363053973E0
3.165883512E1,1.165971346E-1,5.054946437E-1,-2.025540991E0
3.166886712E1,1.331870741E-1,6.904643673E-1,-1.446189508E0
3.167889912E1,2.626423091E-2,8.396164598E-1,-8.606657052E-1
3.168893112E1,-1.077463687E-1,9.579247089E-1,-3.626472384E-1
3.169896312E1,-4.310936484E-2,1.090301724E0,1.468136448E-1
3.170899512E1,3.955836905E-2,1.243296973E0,4.201329696E-1
3.171902712E1,3.936066007E-2,1.385726083E0,4.430961549E-1
3.172905912E1,5.978909567E-2,1.428413680E0,2.976449114E-1
3.173909112E1,5.231695706E-2,1.449353437E0,4.696366668E-2
3.174912412E1,-1.124798908E-1,1.439632002E0,-2.541948366E-1
3.175915612E1,-2.490741010E-1,1.432329561E0,-4.260579532E-1
3.176918812E1,-2.006559211E-1,1.346969568E0,-5.018086320E-1
3.177922012E1,-8.956048653E-2,1.239224972E0,-4.935605496E-1
3.178925212E1,6.034988020E-2,1.228674256E0,-3.897210163E-1
3.179928412E1,1.245768481E-1,1.120911460E0,1.694628346E-1
3.180931612E1,1.348243859E-1,8.152006068E-1,1.195612344E0
3.181934812E1,5.967100019E-2,3.256853803E-1,2.250938290E0
3.182938012E1,-3.013257154E-1,-1.255850360E-1,3.070583439E0
3.183941212E1,-5.155386984E-1,-4.295879904E-1,3.454831461E0
3.184944412E1,-3.371817371E-1,-4.911294235E-1,3.308703110E0
3.185947612E1,-3.279469371E-2,-1.578355732E-1,2.821307280E0
3.186950812E1,5.295185870E-1,2.662425859E-1,2.095613438E0
3.187954012E1,1.331433954E0,5.100507210E-1,1.434312059E0
3.188957212E1,1.776170107E0,7.859159236E-1,1.146885742E0
3.189960412E1,1.978178106E0,8.568648688E-1,1.607905952E0
3.190963612E1,1.873557384E0,5.532578440E-1,2.648706245E0
3.191966812E1,1.852360204E0,2.005508722E-1,3.849951797E0
3.192970012E1,1.497282040E0,-2.420368673E-1,4.440738679E0
3.193973212E1,7.792058782E-1,-9.081321593E-1,4.395839079E0
3.194976412E1,1.093226136E-1,-1.554807825E0,3.806752567E0
3.195979612E1,-2.295917266E-1,-1.957530271E0,3.132412482E0
3.196982912E1,-2.417659768E-1,-2.156659539E0,2.657517414E0
3.197986113E1,9.103326767E-3,-2.264653227E0,2.147406905E0
3.198989312E1,3.138684498E-1,-2.426812158E0,1.482159240E0
3.199992512E1,8.057442704E-1,-2.443360363E0,1.071927361E0
3.200995712E1,1.259996182E0,-2.168277811E0,1.108035087E0
3.201998912E1,1.499714774E0,-1.797355154E0,1.086765255E0
3.203002112E1,1.400465159E0,-1.563405132E0,5.954710865E-1
3.204005312E1,1.050877750E0,-1.454083980E0,-1.503102797E-1
3.205008512E1,6.354386327E-1,-1.226194525E0,-8.193697447E-1
3.206011712E1,2.568996307E-1,-8.205825303E-1,-1.383300365E0
3.207014912E1,8.342623654E-2,-3.476824594E-1,-1.848194355E0
3.208018112E1,1.147833283E-1,1.017740775E-1,-2.195192106E0
3.209021312E1,1.914302025E-1,4.345956190E-1,-2.558380212E0
3.210024512E1,2.804513382E-1,6.870938860E-1,-2.977382914E0
3.211027712E1,3.965560459E-1,7.798431516E-1,-3.256087525E0
3.212030912E1,4.188959546E-1,8.066699577E-1,-3.243983204E0
3.213034112E1,3.373493695E-1,8.327979485E-1,-3.149417939E0
3.214037312E1,2.565982615E-1,7.880117849E-1,-3.093352497E0
3.215040512E1,1.753770009E-1,6.499297873E-1,-3.124726902E0
3.216043712E1,9.749123870E-2,5.431319283E-1,-3.161366140E0
3.217046912E1,-8.577326322E-3,4.899150299E-1,-3.113743492E0
3.218050112E1,-3.985389099E-2,4.839864649E-1,-2.958532076E0
3.219053312E1,-4.196067933E-2,5.300760459E-1,-2.778113898E0
3.220056512E1,-3.361392517E-2,5.542778177E-1,-2.604256296E0
3.221059712E1,-1.290104811E-1,5.145496418E-1,-2.442871390E0
3.222062912E1,-3.276943008E-1,3.875180778E-1,-2.312088472E0
3.223066212E1,-4.832513968E-1,2.847364520E-1,-2.147655412E0
3.224069412E1,-5.405177113E-1,2.862513924E-1,-1.879417902E0
3.225072612E1,-5.298049544E-1,4.286957784E-1,-1.491694880E0
3.226075812E1,-5.069220586E-1,6.340244105E-1,-1.108289441E0
3.227079012E1,-3.866319323E-1,7.763865700E-1,-8.093745142E-1
3.228082212E1,-3.025167749E-1,8.695213133E-1,-4.124076283E-1
3.229085412E1,-4.057419852E-1,9.801242479E-1,5.623676598E-2
3.230088612E1,-5.245945005E-1,1.020859607E0,2.914182115E-1
3.231091812E1,-4.825722792E-1,9.870274707E-1,2.174105877E-1
3.232095012E1,-3.337842856E-1,1.011268273E0,-5.409843922E-2
3.233098212E1,-1.459242102E-1,1.137370129E0,-2.410239834E-1
3.234101412E1,1.524124634E-1,1.246721687E0,-2.872082162E-1
3.235104612E1,4.557112669E-1,1.217629889E0,-1.672274441E-1
3.236107812E1,6.409676868E-1,1.081957455E0,2.234981239E-1
3.237111012E1,7.314289369E-1,8.832505757E-1,8.899245876E-1
3.238114212E1,6.579606456E-1,6.502773312E-1,1.671361105E0
3.239117412E1,2.852022923E-1,5.376359841E-1,2.608602532E0
3.240120612E1,-2.508349900E-1,5.007562063E-1,3.789521407E0
3.241123812E1,-5.601256911E-1,3.551003833E-1,4.743490548E0
3.242127012E1,-5.028414696E-1,3.503066897E-2,4.097944492E0
3.243130212E1,-5.024687827E-1,6.456349343E-3,2.472643073E0
3.244133412E1,-4.268865768E-1,3.718321909E-1,1.835121151E0
3.245136612E1,2.032053620E-3,7.464486797E-1,1.681215418E0
3.246139812E1,2.051355278E-1,8.640082660E-1,2.305745412E0
3.247143012E1,1.452096073E-1,3.923638116E-1,3.686851317E0
3.248146212E1,1.186468030E-1,-6.385090788E-1,4.837078743E0
3.249149412E1,-1.927441815E-1,-1.478365713E0,5.100292325E0
3.250152604E1,-8.041620138E-1,-1.914544612E0,4.894342280E0
3.251155804E1,-1.071437803E0,-2.162702052E0,4.563015652E0
3.252159104E1,-8.985841678E-1,-2.236323467E0,3.798067698E0
3.253162304E1,-4.628380360E-1,-2.019537655E0,2.709254748E0
3.254165504E1,-1.477853058E-1,-1.487462080E0,1.698943591E0
3.255168704E1,-6.499947645E-2,-1.144206548E0,7.669330841E-1
3.256171904E1,-1.625523759E-1,-1.109954728E0,-1.724636257E-2
3.257175104E1,-3.222277024E-1,-1.053991758E0,-4.099892199E-1
3.258178304E1,-3.697116616E-1,-8.964908646E-1,-4.384926420E-1
3.259181504E1,-2.262785115E-1,-7.488776131E-1,-3.689674938E-1
3.260184704E1,-1.029332149E-1,-7.247853304E-1,-5.152192211E-1
3.261187904E1,-1.001784454E-1,-7.117394614E-1,-9.616237307E-1
3.262191104E1,-1.770270120E-1,-6.334698021E-1,-1.562004724E0
3.263194304E1,-1.795247964E-1,-5.318666826E-1,-2.192841525E0
3.264197504E1,-4.663852494E-2,-3.776017848E-1,-2.780821744E0
3.265200704E1,2.699162453E-2,-2.351412459E-1,-3.327915307E0
3.266203904E1,9.337974161E-2,-1.559029953E-1,-3.781666843E0
3.267207104E1,8.903752618E-2,-9.558282629E-2,-3.959749643E0
3.268210304E1,9.148772880E-3,-9.956346452E-3,-3.875003607E0
3.269213504E1,6.868980043E-3,4.691791221E-2,-3.674855170E0
3.270216704E1,1.689914759E-2,1.278332904E-2,-3.516236581E0
3.271219904E1,-5.882470708E-2,-4.060891271E-3,-3.399892777E0
3.272223104E1,-2.231225499E-1,-1.234727293E-2,-3.108216704E0
3.273226304E1,-3.397846617E-1,-5.857155919E-2,-2.703647853E0
3.274229504E1,-4.198216419E-1,-1.135495658E-1,-2.354728122E0
3.275232704E1,-5.554667393E-1,-9.021997936E-2,-2.150908218E0
3.276235904E1,-7.215575943E-1,2.674896508E-2,-2.059493433E0
3.277239104E1,-7.630407389E-1,1.175554933E-1,-1.950545188E0
3.278242304E1,-6.850488954E-1,1.856776021E-1,-1.714155123E0
3.279245504E1,-5.700784562E-1,3.177311935E-1,-1.409767202E0
3.280248704E1,-5.142150349E-1,4.339938674E-1,-1.105580426E0
3.281251904E1,-5.704319935E-1,4.374473792E-1,-8.464628184E-1
3.282255104E1,-6.202695666E-1,4.250085242E-1,-5.994501168E-1
3.283258304E1,-6.175438870E-1,5.466268091E-1,-2.874286562E-1
3.284261504E1,-5.430484227E-1,8.413246507E-1,5.388560057E-2
3.285264704E1,-3.299364888E-1,1.128722317E0,8.276733756E-2
3.286267904E1,-2.228477673E-1,1.355310036E0,-3.797626233E-1
3.287271104E1,-2.740278978E-1,1.454794856E0,-1.075238054E0
3.288274304E1,-3.489573716E-1,1.479335181E0,-1.600962383E0
3.289277604E1,-2.809777338E-1,1.444221628E0,-1.716806835E0
3.290280704E1,-1.242708925E-1,1.323581582E0,-1.272354711E0
3.291284004E1,-3.083220368E-2,1.127551192E0,-1.383445376E-1
3.292287204E1,4.970888874E-2,7.131675708E-1,1.314386836E0
3.293290404E1,-1.367559222E-1,2.403174935E-1,2.630599172E0
3.294293604E1,-5.817071429E-1,-1.775166433E-1,3.881363624E0
3.295296804E1,-8.337193235E-1,-5.094355208E-1,4.777576892E0
3.296300004E1,-5.083427859E-1,-5.346221099E-1,4.291049373E0
3.297303204E1,1.073211848E-1,-3.684497228E-1,2.965861561E0
3.298306404E1,9.360976376E-1,-2.863571540E-2,2.065370470E0
3.299309604E1,1.669525664E0,4.375486822E-1,1.524843915E0
3.300312804E1,1.748211499E0,5.646601338E-1,1.897551287E0
3.301316004E1,1.316242450E0,2.042878278E-1,3.575507467E0
3.302319204E1,7.806410772E-1,-6.980234284E-1,5.284079669E0
3.303322404E1,1.371453925E-1,-1.365747901E0,6.255086426E0
3.304325604E1,-3.064156253E-1,-1.650792355E0,6.612533736E0
3.305328804E1,-1.387518236E-1,-1.853394577E0,6.033710257E0
3.306332004E1,4.263491811E-1,-1.765444267E0,4.536192720E0
3.307335204E1,9.733497369E-1,-1.284584455E0,2.786349117E0
3.308338404E1,1.452069468E0,-8.595482292E-1,1.250522377E0
3.309341604E1,1.904851682E0,-6.253383717E-1,1.423849636E-1
3.310344804E1,2.134309727E0,-4.906587227E-1,-4.900112897E-1
3.311348004E1,2.122848600E0,-3.748320318E-1,-7.012320149E-1
3.312351204E1,1.877217303E0,-3.653438281E-1,-8.332709152E-1
3.313354404E1,1.455220972E0,-4.898582388E-1,-1.033740950E0
3.314357604E1,9.952708022E-1,-6.098140872E-1,-1.083002572E0
3.315360804E1,4.517355257E-1,-7.720741754E-1,-1.043704605E0
3.316364004E1,-5.899167250E-2,-9.469712660E-1,-9.048478514E-1
3.317367204E1,-4.301808615E-1,-1.017830676E0,-6.347667146E-1
3.318370404E1,-6.007349693E-1,-9.817446575E-1,-4.070925093E-1
3.319373604E1,-4.872385766E-1,-8.400435258E-1,-4.950118285E-1
